Threshold,FAR,FRR
0.907,0.911679,0.00216
0.908,0.912097,0.00216
0.909,0.913771,0.00216
0.91,0.914609,0.00216
0.911,0.914609,0.00216
0.912,0.915027,0.00216
0.913,0.916283,0.00216
0.914,0.91712,0.00216
0.915,0.91712,0.00216
0.916,0.917957,0.00216
0.917,0.919213,0.00216
0.918,0.919632,0.00216
0.919,0.920469,0.00216
0.92,0.920469,0.00216
0.921,0.921306,0.00216
0.922,0.921306,0.00216
0.923,0.921725,0.00216
0.924,0.921725,0.00216
0.925,0.922143,0.00216
0.926,0.922143,0.00216
0.927,0.92298,0.00216
0.928,0.923399,0.00216
0.929,0.924655,0.00216
0.93,0.925492,0.00216
0.931,0.925492,0.00216
0.932,0.925492,0.00216
0.933,0.927166,0.001728
0.934,0.927166,0.001728
0.935,0.928003,0.001296
0.936,0.928003,0.001296
0.937,0.928422,0.001296
0.938,0.928422,0.001296
0.939,0.929259,0.001296
0.94,0.930096,0.001296
0.941,0.930096,0.001296
0.942,0.930096,0.001296
0.943,0.930515,0.000864
0.944,0.930515,0.000864
0.945,0.932189,0.000864
0.946,0.932608,0.000864
0.947,0.933864,0.000864
0.948,0.933864,0.000432
0.949,0.934282,0.000432
0.95,0.935538,0.000432
0.951,0.935956,0.000432
0.952,0.935956,0.000432
0.953,0.935956,0.000432
0.954,0.935956,0.000432
0.955,0.937631,0.000432
0.956,0.939724,0.000432
0.957,0.940142,0.000432
0.958,0.940142,0.000432
0.959,0.940561,0.000432
0.96,0.942235,0.000432
0.961,0.943491,0.000432
0.962,0.94391,0.000432
0.963,0.944747,0.000432
0.964,0.944747,0.000432
0.965,0.945165,0.000432
0.966,0.946003,0.000432
0.967,0.948095,0.000432
0.968,0.948095,0.000432
0.969,0.948514,0.000432
0.97,0.948933,0.000432
0.971,0.949351,0.0
0.972,0.949351,0.0
0.973,0.951026,0.0
0.974,0.952281,0.0
0.975,0.9527,0.0
0.976,0.953537,0.0
0.977,0.953956,0.0
